Table ORDO_PROJECT : Project
- AGL_AA_S_CUR_RELEASE (STRING) : Time now - Heure de référence actuelle du projet ; utilisée pour les calculs d'avancement, les rapports et la synchronisation avec les outils agiles. [⚠️ Colonne quasi vide (faible utilité analytique); ~92.2% NULL; 5 valeurs distinctes]
- OPX2__ROA_AA_N_GRP_SFONT (NUMBER) : Start date - Taille de police des groupes ; associée à la date de début de période. [Colonne très incomplète (fort risque de biais); ~83.0% NULL; 1 valeurs distinctes]
- OPX2__ROA_AA_N_LEG_NBLINE (NUMBER) : Time unit - Nombre de lignes de légende ; sensible à l'unité de temps. [Colonne très incomplète (fort risque de biais); ~73.6% NULL; 1 valeurs distinctes]
- OPX2__ROA_AA_N_LEG_SFONT (NUMBER) : Strategic theme - Taille de police de légende ; peut dépendre du thème stratégique. [Colonne très incomplète (fort risque de biais); ~73.6% NULL; 1 valeurs distinctes]
- OPX2__ROA_AA_N_LINE_HEIGHT (NUMBER) : Unknown message supervision_module.supervision_status - Hauteur de ligne ; message inconnu éventuel du module de supervision. [⚠️ Colonne quasi vide (faible utilité analytique); ~96.1% NULL; 1 valeurs distinctes]
- OPX2__ROA_AA_N_TIMESC_HEIGHT (NUMBER) : [Azure DevOps] Project - Hauteur de l'échelle de temps ; utilisé pour les projets Azure DevOps également. [Colonne très incomplète (fort risque de biais); ~77.5% NULL; 3 valeurs distinctes]
- OPX2__ROA_AA_N_TIMESC_SFONT (NUMBER) : Initiative to be reviewed - Taille de police de l'échelle de temps ; l'initiative doit être revue. [Colonne très incomplète (fort risque de biais); ~79.1% NULL; 1 valeurs distinctes]
- OPX2__ROA_AA_N_TITLE_SFONT (NUMBER) : Processed? - Taille de police du titre ; suivi de l'état 'traité ?'. [Colonne très incomplète (fort risque de biais); ~73.6% NULL; 1 valeurs distinctes]
- OPX2__ROA_AA_S_DEFAULT_LAYOUT (STRING) : Origin date - Nom de la mise en page par défaut ; peut référencer une date d'origine. [⚠️ Colonne quasi vide (faible utilité analytique); ~99.2% NULL; 0 valeurs distinctes]
- OPX2__ROA_AA_S_EXTRACTOR_GROUP (STRING) : Origin project - Groupe d'extraction ; référence le projet d'origine des données. [⚠️ Colonne quasi vide (faible utilité analytique); ~98.5% NULL; 0 valeurs distinctes]
- OPX2__ROA_AA_S_EXTRACT_MAPPER (STRING) : Owner - Mapper d'extraction ; propriétaire/responsable associé. [⚠️ Colonne quasi vide (faible utilité analytique); ~96.9% NULL; 0 valeurs distinctes]
- OPX2__ROA_AA_S_LVL1_COLOR (STRING) : End date PM - Couleur niveau 1 ; associée à la date de fin PM. [⚠️ Colonne quasi vide (faible utilité analytique); ~96.1% NULL; 1 valeurs distinctes]
- OPX2__ROA_AA_S_LVL2_COLOR (STRING) : PNL-EXTERNAL-DEPENDENCES - Couleur niveau 2 ; liée au panneau dépendances externes. [⚠️ Colonne quasi vide (faible utilité analytique); ~96.1% NULL; 1 valeurs distinctes]
- OPX2__ROA_AA_S_LVL3_COLOR (STRING) : PNL-VERSION - Couleur niveau 3 ; reflète la version de panneau. [⚠️ Colonne quasi vide (faible utilité analytique); ~96.1% NULL; 1 valeurs distinctes]
- OPX2__ROA_AA_S_LVL4_COLOR (STRING) : PREDEFINED_ORGANIZATION - Couleur niveau 4 ; organisation prédéfinie. [⚠️ Colonne quasi vide (faible utilité analytique); ~96.1% NULL; 1 valeurs distinctes]
- OPX2__ROA_AA_S_LVL5_COLOR (STRING) : PRODUCT_COMPETITOR_OBJECT-ONB - Couleur niveau 5 ; objet concurrent produit (onb). [⚠️ Colonne quasi vide (faible utilité analytique); ~96.1% NULL; 1 valeurs distinctes]
- OPX2__ROA_AA_S_PAPER_FORMAT (BINARY) : Dataset class - Format papier (A4/A3...) ; classe de dataset pour rendu. [Colonne très incomplète (fort risque de biais); ~73.6% NULL; 1 valeurs distinctes]
- OPX2__ROA_AA_S_PAPER_ORIENT (BINARY) : Planned finish - Orientation papier (Portrait/Paysage) ; peut s'aligner sur la fin planifiée. [Colonne très incomplète (fort risque de biais); ~73.6% NULL; 1 valeurs distinctes]
- OPX2__ROA_AA_S_PUBLISHED_BY (STRING) : Report broadcast date - Identité de l'éditeur ; couplée à la date de diffusion du rapport. [Colonne très incomplète (fort risque de biais); ~89.9% NULL; 1 valeurs distinctes]
- OPX2__ROA_AA_S_PUB_DATA (STRING) : Rights - Données publiées ; liste des droits et métadonnées associées. [Colonne très incomplète (fort risque de biais); ~89.9% NULL; 10 valeurs distinctes]
- OPX2__ROA_AA_S_REGROUP_ATT (STRING) : Rttable external version - Attribut de regroupement ; version externe rattachée. [Colonne très incomplète (fort risque de biais); ~86.1% NULL; 3 valeurs distinctes]
- OPX2__ROA_AA_S_TIMESC_BCGCOLOR (STRING) : Work load broadcast date - Couleur de fond de l'échelle de temps ; liée à la diffusion de charge. [⚠️ Colonne quasi vide (faible utilité analytique); ~95.3% NULL; 5 valeurs distinctes]
- OPX2__ROA_AA_S_TIMESC_CFONT (STRING) : Save activity dates - Couleur de police de l'échelle ; prise en compte lors de la sauvegarde des dates d'activités. [⚠️ Colonne quasi vide (faible utilité analytique); ~97.7% NULL; 1 valeurs distinctes]
- OPX2__ROA_AA_S_TIMESC_FONT (STRING) : User groups with shared access in write mode - Police de l'échelle de temps ; groupes autorisés en écriture. [⚠️ Colonne quasi vide (faible utilité analytique); ~97.7% NULL; 1 valeurs distinctes]
- OPX2__ROA_RA_PRJ_DATE_STYLE (_RE_PT_DATES_STYLE) : Save cost informations on actitivies - Style de date pour le projet ; contrôle la sauvegarde d'infos coûts sur activités. [⚠️ Colonne quasi vide (faible utilité analytique); ~96.1% NULL; 4 valeurs distinctes]
- OPX2__SAFE_AA_B_IS_AN_EPIC (BOOLEAN) : TC-END-DATE - Indique si c'est un epic ; peut être couplé à la date de fin TimeCard. [⚠️ Colonne quasi vide (faible utilité analytique); ~96.1% NULL; 2 valeurs distinctes]
- OPX2__SAFE_AA_B_SAFE_ENABLER (BOOLEAN) : TC-START-DATE - Indique un enabler SAFe ; couplé à la date de début TimeCard. [⚠️ Colonne quasi vide (faible utilité analytique); ~96.1% NULL; 2 valeurs distinctes]
- OPX2__SAFE_RA_REQ_EPIC_ONB (INTEGER) : Current version - Référence exigence epic (onboarding) ; version courante stockée. [⚠️ Colonne quasi vide (faible utilité analytique); ~99.2% NULL; 0 valeurs distinctes]
- OPX2__SC_AA_B_INITIATIVE (BOOLEAN) : Version documentation - Indique que c'est une initiative ; documente la version le cas échéant. [✅ Colonne bien renseignée (forte fiabilité); ~17.8% NULL; 1 valeurs distinctes]
- OPX2__SC_AA_N_CUSTOM_RATE (NUMBER) : VERSION_ID - Taux personnalisé (actualisation/financier) ; lié à l'identifiant de version. [✅ Colonne bien renseignée (forte fiabilité); ~17.8% NULL; 1 valeurs distinctes]
- OPX2__SC_AA_S_PROJ_DEP (STRING) : Version transaction number - Dépendances projet (texte) ; renvoie le numéro de transaction de version. [⚠️ Colonne quasi vide (faible utilité analytique); ~96.9% NULL; 2 valeurs distinctes]
- OPX2__STRAT_AA_B_STRAT_AXIS (BOOLEAN) : WS-VERSION - Axe stratégique activé ; version de workspace associée. [Colonne très incomplète (fort risque de biais); ~83.0% NULL; 1 valeurs distinctes]
- OPX2__SUP_AA_B_SUPERVISION_PRJ (BOOLEAN) : Project under supervision - Indique que le projet est sous supervision (contrôles renforcés/alertes actives). [✅ Colonne bien renseignée (forte fiabilité); ~17.8% NULL; 1 valeurs distinctes]
- OPX2__WF_AA_B_TO_BE_REVIEWED (BOOLEAN) : To be reviewed - À revoir/valider dans le workflow avant passage à l'étape suivante. [✅ Colonne bien renseignée (forte fiabilité); ~17.8% NULL; 1 valeurs distinctes]
- OPX2__WF_AA_B_WF_PROCESSED (BOOLEAN) : Workflow processed - Workflow traité/terminé ; toutes les étapes prévues ont été exécutées. [✅ Colonne bien renseignée (forte fiabilité); ~17.8% NULL; 1 valeurs distinctes]
- OPX2__WZD_AA_B_PERMANENT (BOOLEAN) : Permanent (wizard) - Paramétrage permanent appliqué par l'assistant (wizard) et conservé entre versions. [✅ Colonne bien renseignée (forte fiabilité); ~17.8% NULL; 2 valeurs distinctes]
- ORIGIN_DATE (DATE) : Origin date - Date d'origine/de création initiale de l'enregistrement projet. [✅ Colonne bien renseignée (forte fiabilité); ~17.8% NULL; 0 valeurs distinctes]
- ORIGIN_PROJECT (ORDO-PROJECT) : Origin project - Projet d'origine/référence depuis lequel cet enregistrement provient. [⚠️ Colonne quasi vide (faible utilité analytique); ~93.0% NULL; 7 valeurs distinctes]
- OWNER (STRING) : Owner - Propriétaire/responsable du projet (personne ou entité). [✅ Colonne bien renseignée (forte fiabilité); ~17.8% NULL; 0 valeurs distinctes]
- PM_AA_S_PROJECT_UID (STRING) : Project UID - Identifiant unique du projet côté gestion de projet (PM). [⚠️ Colonne quasi vide (faible utilité analytique); ~98.5% NULL; 1 valeurs distinctes]
- PNL_EXTERNAL_DEPENDENCES (BINARY) : Panel: external dependencies - Indicateur/activation du panneau recensant les dépendances externes. [Colonne plutôt bien renseignée; ~33.3% NULL; 0 valeurs distinctes]
- PNL_MIGRATED (BINARY) : Panel migrated - Indique que le panneau/la configuration a été migré(e) vers un nouveau format. [Colonne plutôt bien renseignée; ~37.2% NULL; 7 valeurs distinctes]
- PNL_VERSION (INTEGER) : Panel version - Version du panneau/de la configuration d'affichage utilisée. [Colonne plutôt bien renseignée; ~28.7% NULL; 1 valeurs distinctes]
- PREDICTED_COST (NUMBER) : Predicted cost - Coût prévisionnel estimé (forecast) basé sur tendances/hypothèses. [Colonne très incomplète (fort risque de biais); ~82.2% NULL; 10 valeurs distinctes]
- PROJECT_TYPE (PROJECT-TYPE) : Project type - Catégorie de projet (programme, produit, opération, etc.). [Colonne plutôt bien renseignée; ~20.9% NULL; 7 valeurs distinctes]
- REAL_FINISH (DATE) : Actual finish date - Date réelle de fin d'exécution du projet ou de la phase. [✅ Colonne bien renseignée (forte fiabilité); ~17.8% NULL; 0 valeurs distinctes]
- REAL_START (DATE) : Actual start date - Date réelle de démarrage du projet ou de la phase. [✅ Colonne bien renseignée (forte fiabilité); ~18.6% NULL; 0 valeurs distinctes]
- RIGHTS (SYMBOL) : Rights - Droits/permissions associés à l'objet projet (lecture/écriture/partage). [✅ Colonne bien renseignée (forte fiabilité); ~17.8% NULL; 3 valeurs distinctes]
- SAVE_WS_DATES (BOOLEAN) : Save work schedule dates - Indicateur de sauvegarde des dates du plan de travail (WS). [Colonne plutôt bien renseignée; ~32.6% NULL; 1 valeurs distinctes]
- STATUS (SYMBOL) : Status - Statut courant de l'objet projet (planifié, en cours, clos, etc.). [✅ Colonne bien renseignée (forte fiabilité); ~17.8% NULL; 4 valeurs distinctes]
- TEMPLATE (STRING) : Template name - Nom du modèle appliqué à ce projet. [Colonne plutôt bien renseignée; ~45.7% NULL; 0 valeurs distinctes]
- TIME_NOW_METHOD (SYMBOL) : Time now method - Méthode de calcul de la date de référence ('Time now'). [⚠️ Colonne quasi vide (faible utilité analytique); ~95.3% NULL; 1 valeurs distinctes]
- TRACK_CHANGES (BOOLEAN) : Track changes - Suivi des modifications des objets (audit et historisation). [⚠️ Colonne quasi vide (faible utilité analytique); ~98.5% NULL; 1 valeurs distinctes]
- TRANSACTION_COUNTER (INTEGER) : Transaction counter - Compteur de transactions utilisé pour la synchronisation et la concurrence d'accès. [✅ Colonne bien renseignée (forte fiabilité); ~17.8% NULL; 7 valeurs distinctes]
- UPDATE_DATE (DATE) : Update date - Date de dernière modification/mise à jour des données du projet. [✅ Colonne bien renseignée (forte fiabilité); ~0.0% NULL; 0 valeurs distinctes]
- VERSION (INTEGER) : Current version - Numéro de version courante de l'objet projet. [Colonne plutôt bien renseignée; ~40.3% NULL; 2 valeurs distinctes]
- VERSION_ALLOW_ANY_MODIFICATION (BOOLEAN) : Allow any modification in version - Autorise la modification de toute donnée du projet pour cette version. [⚠️ Colonne quasi vide (faible utilité analytique); ~97.7% NULL; 1 valeurs distinctes]
- VERSION_DOCUMENTATION (MULTI-LINE-STRING) : Version documentation - Documentation/notes associées à la version (changelog, hypothèses, décisions). [⚠️ Colonne quasi vide (faible utilité analytique); ~96.9% NULL; 0 valeurs distinctes]
- VERSION_NUMBER (INTEGER) : Project version number - Numéro de version du projet (itération/lot). [⚠️ Colonne quasi vide (faible utilité analytique); ~93.0% NULL; 3 valeurs distinctes]
- VERSION_TRANSACTION (INTEGER) : Version transaction number - Numéro de transaction lié aux opérations de versionnage. [⚠️ Colonne quasi vide (faible utilité analytique); ~97.7% NULL; 0 valeurs distinctes]
- WBS_DEFAULT (BOOLEAN) : WBS default - Créer par défaut un élément WBS rattaché au projet (booléen). [Colonne plutôt bien renseignée; ~26.4% NULL; 1 valeurs distinctes]
- WEIGHT (NUMBER) : Weight - Pondération/poids utilisé dans les calculs de scoring et de priorisation. [✅ Colonne bien renseignée (forte fiabilité); ~17.8% NULL; 1 valeurs distinctes]

